Restaurant_ID,Restaurant.Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Aggregate_rating,Votes,top_dishes
18244257,Quick Grabs,Noida,"Shop 13, UG, Amrapali Sapphire Shopping Complex, Sector 45, Noida",Sector 45,77.3440629,28.5489246,"North Indian, Chinese",550,No,Yes,No,3.1,80,"['Palak Paneer', 'Chicken Tikka Masala', 'Chaat', 'Kung Pao Chicken', 'Cantonese Cuisine']"
18228857,The Roll Van,Noida,"Plot 1, Sector 45, Noida",Sector 45,77.3451396,28.5503712,"North Indian, Mughlai",500,No,No,No,2.9,4,"['Naan', 'Kadai Paneer', 'Tandoori Chicken', 'Haleem', 'Seekh Kebab']"
18456765,Balaji Restaurant & Sweets,Noida,"Shop B-6/7, Som Bazaar, Sadarpur, Near Shiv Mandir, Sector 45, Noida",Sector 45,0.0,0.0,South Indian,200,No,No,No,0.0,1,"['Appam', 'Pongal', 'Idli', 'Masala Dosa', 'Upma']"
18317512,Baskin Robbins,Noida,"Near Amity University, Sector 45, Noida",Sector 45,77.3444218,28.5498552,Ice Cream,300,No,Yes,No,0.0,2,"['Chocolate', 'Mint Chocolate Chip', 'Tiramisu', 'Vanilla', 'Neapolitan']"
18432231,Baskin Robbins,Noida,"Shop 10, Amrapali Sapphire Arcade, Sector 45, Noida",Sector 45,77.3442694,28.5486331,Ice Cream,300,No,No,No,0.0,0,"['Butter Pecan', 'Mint Chocolate Chip', 'Salted Caramel', 'Coconut', 'Cookies and Cream']"
18486776,Chandu Chat Bhandar,Noida,"Amrapali Arcade, Sector 45, Noida, Delhi NCR",Sector 45,0.0,0.0,Street Food,150,No,No,No,0.0,0,"['Gyro', 'Empanadas', 'Arepa', 'Chaat', 'Shawarma']"
18432236,Foodies Park,Noida,"Choudhary Fateh Singh Market, Opposite Amarpali Sapphire, Sector 45, Noida",Sector 45,77.3425046,28.5509007,"Chinese, North Indian",450,No,No,No,0.0,0,"['Kung Pao Chicken', 'Mapo Tofu', 'Spring Rolls', 'Lassi', 'Palak Paneer']"
311706,Noida Cakes Online,Noida,"Sector 47, Noida",Sector 47,77.3636066,28.5593943,Bakery,300,No,No,No,3.0,9,"['Focaccia', 'Croissant', 'Cheesecake', 'Brioche', 'Macaron']"
18410380,The Epicureans,Noida,"B-101, Near HDFC Bank, Sector 46, Near Sector 47, Noida",Sector 47,77.3728126,28.5480976,"North Indian, Mughlai, Chinese",650,No,No,No,3.4,20,"['Tandoori Chicken', 'Kulfi', 'Haleem', 'Kheema', ""General Tso's Chicken""]"
18426112,Bhojanam4u,Noida,"A 109, Sector 47, Noida",Sector 47,77.3740358,28.55065,North Indian,200,No,No,No,0.0,0,"['Paneer Tikka', 'Samosa', 'Kulfi', 'Dal Makhani', 'Biryani']"
18418205,Chocadoodledoo,Noida,"802, Tower 32, Lotus Boulevard Espacia, Opposite Pathways School, Sector 100, Near Sector 47, Noida",Sector 47,0.0,0.0,Bakery,500,No,No,No,0.0,0,"['Donut', 'Sourdough Bread', 'Fruit Tart', 'Cheesecake', 'Ciabatta']"
18352161,Chocolate Therapy by Nishi,Noida,"A-811, Jalvayu Towers, Sector 47, Noida",Sector 47,77.3724136,28.55276,Bakery,200,No,No,No,0.0,3,"['Croissant', 'Tiramisu', 'Brownie', 'Muffin', 'Sourdough Bread']"
18234101,Cookie House,Noida,"Sector 47, Noida",Sector 47,77.3717413,28.5528331,Bakery,150,No,No,No,0.0,1,"['Baguette', 'Tiramisu', 'Fruit Tart', 'Danish Pastry', 'Donut']"
312313,Adhikari Fast Food Corner,Noida,"Shop 3, Near Samvedana Hospital, Sector 48, Noida",Sector 48,77.3678917,28.5572741,"Chinese, Fast Food",400,No,No,No,2.8,5,"['Dim Sum', 'Cantonese Cuisine', 'Sweet and Sour Chicken', 'Soda', 'Chicken Sandwich']"
18339329,Amrit's Agni Multi Cuisine Restaurant,Noida,"M-7, 1st Floor, Opposite Samvedana Hospital, Sector 48, Noida",Sector 48,77.3676875,28.5574096,"North Indian, Chinese",550,No,No,No,2.9,4,"['Kadai Paneer', 'Chaat', 'Lassi', 'Chow Mein', 'Noodles']"
304818,Punjabi Chaska,Noida,"1, Opposite Samvedna Hospital, Sector 48, Noida",Sector 48,77.3681581,28.5571046,"North Indian, Mughlai, Chinese",550,No,No,No,3.0,27,"['Pav Bhaji', 'Tandoori Chicken', 'Kofta', 'Mutton Rogan Josh', 'Fried Rice']"
18303838,The Choco Shop,Noida,"Sector 48, Noida",Sector 48,77.3682751,28.5571526,Bakery,700,No,No,No,3.0,5,"['Croissant', 'Cheesecake', 'Cinnamon Roll', 'Cookie', 'Brioche']"
310724,The Taste,Noida,"Opposite Samvedna Hospital, Sector 48, Noida",Sector 48,77.3678243,28.5574263,"Bakery, Fast Food",500,No,No,No,3.1,7,"['Fruit Tart', 'Eclair', 'Muffin', 'Fish and Chips', 'Fries']"
310753,Tibb's Frankie,Noida,"Food Court, Shopping Planet, Near Value Bazaar, Sector 48, Noida",Sector 48,77.3727931,28.5551493,Fast Food,250,No,Yes,No,3.4,22,"['Donuts', 'Burger', 'Fish and Chips', 'Pizza', 'Wraps']"
18435295,Amazing Burgers,Noida,"Shop 29 & 30, Ground Floor, Shopping Planet, Plot 232A/1, Block C, Sector 48, Noida",Sector 48,77.3728518,28.5555893,"Burger, Fast Food",300,No,No,No,0.0,1,"['Cheeseburger', 'Jucy Lucy', 'BBQ Burger', 'Gyros', 'Soda']"
18281160,Kitchen Express,Noida,"Sector 48, Noida",Sector 48,77.36971536,28.56072076,North Indian,200,No,No,No,0.0,0,"['Tandoori Chicken', 'Naan', 'Rajma', 'Gulab Jamun', 'Kadai Paneer']"
309155,Domino's Pizza,Noida,"Shop 29 & 30, Ground Floor, Shopping Planet, Plot 232A/1, Block C, Sector 48, Noida",Sector 48,77.3729825,28.5555542,"Pizza, Fast Food",700,No,No,No,2.3,38,"['Greek', 'Capricciosa', 'Buffalo Chicken', 'Poutine', 'Chicken Nuggets']"
18289230,Public Cafe,Noida,"2, Shopping Planet, Sector 48, Noida",Sector 48,77.373221,28.5556159,"Fast Food, Beverages",450,No,Yes,No,2.4,7,"['Onion Rings', 'Donuts', 'Poutine', 'Hot Chocolate', 'Water']"
18277218,Chocopur,Noida,"Near HDFC ATM, Sector 49, Noida",Sector 49,77.3719832,28.5573976,"Bakery, Desserts",500,No,No,No,3.0,11,"['Ciabatta', 'Sourdough Bread', 'Baguette', 'Mysore Pak', 'Peda']"
18133492,Sweta Restaurant,Noida,"Barola, Near OBC Bank, Dadri Main Road, Sector 49, Noida",Sector 49,77.3706065,28.5596943,North Indian,400,No,Yes,No,3.2,61,"['Butter Chicken', 'Pav Bhaji', 'Naan', 'Paneer Tikka', 'Biryani']"
18332086,Flames of Tandoor,Noida,"Main DSC Road, Near OBC Bank, Sector 49, Noida",Sector 49,77.37059221,28.56042768,"North Indian, Mughlai",450,No,Yes,No,3.5,76,"['Pani Puri', 'Biryani', 'Tandoori Chicken', 'Kheema', 'Mutton Rogan Josh']"
18419113,Shaivi's Kitchen,Noida,"Hindon Vihar, Sector 49, Noida
Opp. Dominos and ICICI BANK Sector 48",Sector 49,77.375287,28.5562369,"North Indian, South Indian, Chinese",300,No,No,No,0.0,0,"['Paneer Tikka', 'Aloo Paratha', 'Vada', 'Appam', 'Fried Rice']"
18203626,Kuppies,Noida,"A-100, 2nd Floor, Sector 5, Noida",Sector 5,77.3234175,28.5887703,"Bakery, Desserts",250,No,No,No,3.8,89,"['Cupcake', 'Brownie', 'Donut', 'Kalakand', 'Halwa']"
312978,The Urban Chulha,Noida,"I-10, Harola, Near Sector 5, Noida",Sector 5,77.3245004,28.5878734,North Indian,300,No,Yes,No,3.5,87,"['Lassi', 'Palak Paneer', 'Kadai Paneer', 'Butter Chicken', 'Chole Bhature']"
18451091,Goyal Chhole Kulche Wala,Noida,"G-48, Udhyog Marg, Sector 6, Near Sector 5",Sector 5,77.32,28.59,Street Food,100,No,No,No,0.0,0,"['Arepa', 'Hot Dog', 'Falafel', 'Vada Pav', 'Corn Dog']"
304727,Cafe Coffee Day,Noida,"Shop B-1-23, Sector 50, Noida",Sector 50,77.3619175,28.5705134,Cafe,450,No,No,No,2.7,42,"['Latte', 'Red Eye', 'Espresso', 'CafÃ© au Lait', 'Long Black']"
3679,Choco House,Noida,"F-28, Sector 50, Noida",Sector 50,77.361738,28.5695102,Desserts,450,No,No,No,3.4,18,"['Jalebi', 'Peda', 'Halwa', 'Shrikhand', 'Rasmalai']"
306023,DCK- Dana Choga's Kitchen,Noida,"B-1/52, Central Market, Sector 50, Noida",Sector 50,77.3620969,28.5702613,"North Indian, Mughlai",800,No,Yes,No,2.7,340,"['Pav Bhaji', 'Chole Bhature', 'Tandoori Chicken', 'Galouti Kebab', 'Biryani']"
18378765,Fresh and Fit Ghar Ka Khana,Noida,"F Block, Sector 50, Noida",Sector 50,77.3619772,28.5702807,"North Indian, Healthy Food, Rajasthani",400,No,No,No,3.1,10,"['Samosa', 'Kulfi', 'Oatmeal', 'Buddha Bowl', 'Rabdi']"
18014129,Hungry Ullu,Noida,"Main Market, Sector 50, Noida",Sector 50,77.3640969,28.56872955,Fast Food,500,No,Yes,No,3.3,141,"['Soda', 'Burger', 'Chicken Sandwich', 'Wraps', 'Donuts']"
301081,Khidmat,Noida,"Shop B-1/56, Central Market, Sector 50, Noida",Sector 50,77.3621286,28.5699073,"North Indian, Mughlai, Chinese",750,No,Yes,No,3.4,369,"['Chole Bhature', 'Rajma', 'Galouti Kebab', 'Mutton Korma', 'Cantonese Cuisine']"
2971,Lahori Restaurant,Noida,"B-1/28, Central Market, Above Archies, Sector 50, Noida",Sector 50,77.361983,28.5705071,"North Indian, Chinese",800,Yes,No,No,2.5,206,"['Samosa', 'Rajma', 'Naan', 'Crab Rangoon', 'Peking Duck']"
302406,New Chinese Chilli Sizzler,Noida,"Near Vodafone Store, Central Market, Sector 50, Noida",Sector 50,77.3621117,28.5699059,Chinese,400,No,No,No,2.7,53,"['Dim Sum', ""General Tso's Chicken"", 'Spring Rolls', 'Crab Rangoon', 'Chow Mein']"
18254253,Nirmala's,Noida,"Shop 1, Near Neo Hospital, Sector 50, Noida",Sector 50,77.3704026,28.5694331,"North Indian, Chinese",450,No,Yes,No,3.4,51,"['Chaat', 'Biryani', 'Chicken Tikka Masala', 'Peking Duck', 'Sesame Chicken']"
18138435,Prime Bakery,Noida,"Shop 4, Skytech Matrott, Sector 76, Near Sector 50, Noida",Sector 50,77.3864967,28.5709428,"Bakery, Mithai",300,No,No,No,3.0,11,"['Croissant', 'Eclair', 'Fruit Tart', 'Peda', 'Coconut Barfi']"
5684,Royal Empire Meat Shop,Noida,"B-1/48, Central Market, Sector 50, Noida",Sector 50,77.362366,28.5702866,"Raw Meats, Fast Food",400,No,No,No,3.4,29,"['Tiradito', 'Larb', 'Beef Carpaccio', 'Falafel', 'Poutine']"
1745,Southern Treat,Noida,"B-1/32, Central Market, Sector 50, Noida",Sector 50,77.3620969,28.5703509,South Indian,500,No,Yes,No,2.8,113,"['Dosa', 'Rasam', 'Kozhikode Biryani', 'Avial', 'Bisi Bele Bath']"
3707,Subway,Noida,"B-1/24, Central Market, Near City Centre Metro Station, Sector 50, Noida",Sector 50,77.3619175,28.5705134,"American, Fast Food, Salad, Healthy Food",500,No,No,No,2.5,165,"['Hot Dog', 'Clam Chowder', 'Fried Chicken', 'Fried Chicken', 'Fish and Chips']"
18371395,The Chickmunks Cafí©,Noida,"B-1/39 Central, Sector 50, Noida",Sector 50,77.3623092,28.5706018,"Fast Food, Cafe, Italian, North Indian, Chinese",550,No,Yes,Yes,3.2,48,"['Pizza', 'Wraps', 'CafÃ© BombÃ³n', 'Irish Coffee', 'Arancini']"
310766,The FLIP Cafe,Noida,"Sector 50, Noida",Sector 50,77.3623212,28.5697892,"Italian, Continental, North Indian, Chinese",650,No,Yes,No,2.6,147,"['Caprese Salad', 'Pizza', 'Panna Cotta', 'Cassoulet', 'Fish Pie']"
2939,Yo! China,Noida,"B-1/29, Sector 50, Noida",Sector 50,77.3620447,28.5703164,Chinese,1300,No,Yes,No,2.5,252,"[""General Tso's Chicken"", 'Kung Pao Chicken', 'Chow Mein', 'Dim Sum', 'Sesame Chicken']"
1919,Gopala,Noida,"B-1/7, Central Market, Sector 50, Noida",Sector 50,77.3619175,28.570872,"Mithai, Street Food",250,No,No,No,3.6,69,"['Pantua', 'Rasgulla', 'Sandesh', 'Shawarma', 'Pani Puri']"
9313,R.I.P Cafe & Lounge,Noida,"B-1/61, Central Market, Sector 50, Noida",Sector 50,77.362497,28.5699968,Cafe,700,No,Yes,No,3.5,203,"['Cortado', 'Breve', 'Vienna Coffee', 'Ristretto', 'Long Black']"
18470627,Big Biryani,Noida,"B Block Market, Sector 50, Noida",Sector 50,0.0,0.0,"Biryani, Mughlai",300,No,No,No,0.0,0,"['Sindhi Biryani', 'Chettinad Biryani', 'Kacchi Biryani', 'Galouti Kebab', 'Nargisi Kofta']"
18273432,Cupcakes & More,Noida,"408, Mahagun Maestro, Block F-21-A, Sector 50, Noida",Sector 50,77.37630514,28.57683772,"Bakery, Desserts",300,No,No,No,0.0,0,"['Donut', 'Sourdough Bread', 'Ciabatta', 'Halwa', 'Kalakand']"
18163927,Heavens Food Xprs,Noida,"Main Market, Sector 50, Noida",Sector 50,77.3624558,28.5699364,"North Indian, Mughlai, Chinese",600,No,No,No,0.0,2,"['Chicken Tikka Masala', 'Paneer Tikka', 'Murgh Rezala', 'Murgh Musallam', 'Kung Pao Chicken']"
18373828,Parul's Cooking Hub,Noida,"F-28,483, Windsor Green, Sector 50, Noida",Sector 50,77.3620969,28.5708889,North Indian,450,No,No,No,0.0,0,"['Chole Bhature', 'Samosa', 'Kulfi', 'Palak Paneer', 'Butter Chicken']"
18252364,Republic of Chicken,Noida,"JM Orchid Market, Sector 76, Near Sector 50, Noida",Sector 50,77.3852409,28.5694797,"Raw Meats, Fast Food",400,No,No,No,0.0,0,"['Yukhoe', 'Larb', 'Sashimi', 'Ice Cream', 'Burritos']"
18376068,Somethings Sweet,Noida,"C-92, Sector 50, Noida",Sector 50,77.37,28.57,Bakery,300,No,No,No,0.0,0,"['Tiramisu', 'Focaccia', 'Eclair', 'Cinnamon Roll', 'Cookie']"
308725,Chawla's_,Noida,"B-1/54, Central Market, Sector 50, Noida",Sector 50,77.3620969,28.5702613,"North Indian, Mughlai, Chinese",800,Yes,Yes,No,2.3,91,"['Aloo Paratha', 'Gulab Jamun', 'Nihari', 'Kofta', 'Sesame Chicken']"
385,Domino's Pizza,Noida,"B-1/55, Central Market, Sector 50, Noida",Sector 50,77.3621039,28.5699792,"Pizza, Fast Food",700,No,No,No,2.4,161,"['Greek', 'Vegetarian', 'Pesto', 'Fish and Chips', 'Chicken Nuggets']"
18432227,Nazeer Foods,Noida,"Central Market, Sector 50, Noida",Sector 50,77.361896,28.5704704,"Mughlai, North Indian",600,No,Yes,No,2.3,12,"['Kheema', 'Seekh Kebab', 'Nihari', 'Pani Puri', 'Biryani']"
308441,Night Food Xprs,Noida,"Main Dadri Road, Aggapur, sector 41, Sector 50, Noida",Sector 50,77.3621866,28.5702697,"North Indian, Chinese",500,No,Yes,No,2.3,115,"['Paneer Tikka', 'Kulfi', 'Samosa', 'Kung Pao Chicken', 'Cantonese Cuisine']"
2327,Pizza Hut Delivery,Noida,"B-1/32, Central Market, Sector 50, Noida",Sector 50,77.3620973,28.5703849,"Italian, Pizza, Fast Food",800,No,Yes,No,2.3,173,"['Gelato', 'Panna Cotta', 'Greek', 'Tandoori Chicken', 'Burritos']"
313045,The Caspian,Noida,"B-1/14, Central Market, Sector 50, Noida",Sector 50,77.3624456,28.5708499,"North Indian, Chinese",1300,Yes,Yes,No,2.4,56,"['Kulfi', 'Naan', 'Palak Paneer', 'Mapo Tofu', 'Orange Chicken']"
309818,The Noodle Box Co.,Noida,"B-1/26, Central Market, Sector 50, Noida",Sector 50,77.3617899,28.5704635,"Chinese, Thai, Asian",750,Yes,No,No,2.4,137,"[""General Tso's Chicken"", 'Dumplings', 'Tom Kha Gai', 'Papaya Salad', 'Donburi']"
311341,WTF - World's Tastiest Food,Noida,"Sector 50, Noida",Sector 50,77.37062,28.5728,"North Indian, Chinese",800,No,Yes,No,2.4,21,"['Aloo Paratha', 'Paneer Tikka', 'Rogan Josh', 'Manchurian', ""General Tso's Chicken""]"
18398605,Biryani By Kilo,Noida,"Sector 50, Noida",Sector 50,77.3617829,28.5704559,"Biryani, Mughlai",700,No,Yes,No,4.1,126,"['Vegetable Biryani', 'Ambur Biryani', 'Malabar Biryani', 'Shahi Tukda', 'Murgh Musallam']"
18383531,Kalpak Restaurant & Cafe,Noida,"Shop 34-35, Central Market, Sector 50, Noida",Sector 50,77.3625098,28.5704437,"North Indian, Chinese",1300,Yes,Yes,No,4.3,150,"['Pav Bhaji', 'Chole Bhature', 'Gulab Jamun', 'Spring Rolls', 'Kung Pao Chicken']"
306167,Theos,Noida,"B-1/20, Central Market, Sector 50, Noida",Sector 50,77.3619175,28.570603,"Desserts, Bakery, Fast Food",500,No,No,No,4.1,516,"['Jalebi', 'Gajar Halwa', 'Cupcake', 'Focaccia', 'Soda']"
308059,Aamantran Bangla,Noida,"Sector 51, Noida",Sector 51,77.3670311,28.5780783,"Bengali, North Indian",650,No,No,No,2.7,27,"['Tandoori Chicken', 'Samosa', 'Biryani', 'Chaat', 'Naan']"
18489511,Chung-Fu,Noida,"H 38, Sector 51, Noida",Sector 51,0.0,0.0,Chinese,350,No,No,No,3.0,5,"['Spring Rolls', 'Manchurian', 'Orange Chicken', 'Cantonese Cuisine', 'Dumplings']"
18388008,Paco Meals,Noida,"Sector 51, Noida",Sector 51,77.3674796,28.5582143,"North Indian, Chinese, Fast Food",150,No,No,No,2.8,11,"['Tandoori Chicken', 'Chole Bhature', 'Sweet and Sour Chicken', 'Noodles', 'Fries']"
18255153,Reena Restaurant,Noida,"B-1/23, Sector 51, Noida",Sector 51,77.3624558,28.5782751,"North Indian, Chinese, South Indian",350,No,No,No,2.7,9,"['Paneer Tikka', 'Chaat', 'Dumplings', 'Sesame Chicken', 'Kozhikode Biryani']"
313164,Sanskriti Foods,Noida,"Near Vrinda Garden, Hoshiarpur Village, Sector 51, Noida",Sector 51,77.3676591,28.5832481,"North Indian, Chinese",650,No,Yes,No,3.1,29,"['Butter Chicken', 'Biryani', 'Pani Puri', 'Kung Pao Chicken', 'Mapo Tofu']"
18432195,Biryani Vice,Noida,"H-38, Sector 51, Noida",Sector 51,77.369257,28.578194,"North Indian, Biryani",500,No,Yes,No,3.6,19,"['Chaat', 'Naan', 'Aloo Paratha', 'Tahari', 'Awadhi Biryani']"
18261811,Dietwholic,Noida,"H 38, Sector 51, Noida",Sector 51,77.3693635,28.5782979,"Healthy Food, North Indian, Chinese, Continental",600,No,Yes,No,3.7,142,"['Steamed Vegetables', 'Avocado Toast', 'Kale Salad', 'Chaat', 'Chicken Tikka Masala']"
18377891,Goldenplates,Noida,"Gali 4, Main Road Hoshiarpur, Near Red Light, Sector 51, Noida",Sector 51,77.3664928,28.5822417,"North Indian, Mughlai, Chinese, Fast Food",600,No,No,No,3.6,33,"['Gulab Jamun', 'Pani Puri', 'Naan', 'Sheermal', 'Murgh Musallam']"
18273047,Mishti's Kitchen,Noida,"H-38, Sector 51, Noida",Sector 51,77.3692738,28.5781101,"Chinese, Mughlai",550,No,Yes,No,3.6,49,"['Chow Mein', 'Spring Rolls', 'Hot and Sour Soup', 'Galouti Kebab', 'Pasanda']"
18261720,Shahenshah,Noida,"Near City Center Metro Station, Noida, Sector 51, Noida",Sector 51,77.3665825,28.5825191,"North Indian, Mughlai, Chinese",500,No,Yes,No,3.5,61,"['Lassi', 'Kulfi', 'Korma', 'Biryani', 'Fried Rice']"
18435293,Ayush Chicken Point,Noida,"Main Road, Opposite Antriksh Apartment, Sector 51, Noida",Sector 51,77.3681633,28.5834992,"North Indian, Mughlai, Chinese",450,No,No,No,0.0,0,"['Kulfi', 'Tandoori Chicken', 'Murgh Musallam', 'Kheema', 'Fried Rice']"
18480748,Baby Got Bacon,Noida,"Sector 51, Noida",Sector 51,0.0,0.0,"American, Italian",500,No,No,No,0.0,0,"['Key Lime Pie', 'Cornbread', 'Clam Chowder', 'Gelato', 'Carbonara']"
18480216,Better Butter Chicken,Noida,"E-36, Sector 51, Noida",Sector 51,0.0,0.0,North Indian,500,No,No,No,0.0,0,"['Lassi', 'Dal Makhani', 'Chaat', 'Aloo Paratha', 'Butter Chicken']"
18478977,Black Pepper,Noida,"Shop 12, F Block, VDS Market, Sector 51, Noida",Sector 51,0.0,0.0,"North Indian, Chinese, Mughlai",500,No,No,No,0.0,2,"['Chaat', 'Pani Puri', 'Hot and Sour Soup', 'Noodles', 'Biryani']"
18500639,Chandni Chowk 2 China,Noida,"H-38, Sector 51, Noida",Sector 51,0.0,0.0,"North Indian, Chinese",400,No,No,No,0.0,0,"['Pav Bhaji', 'Lassi', 'Kulfi', ""General Tso's Chicken"", 'Fried Rice']"
18357573,Choco N Lush,Noida,"Sector 51, Noida",Sector 51,77.3672447,28.5783055,"Bakery, Desserts",500,No,No,No,0.0,0,"['Cinnamon Roll', 'Tiramisu', 'Muffin', 'Mysore Pak', 'Kulfi']"
18435297,Friend's Restaurant,Noida,"Near Shivalik Hospital, Hoshiyar Pur, Sector 51, Noida",Sector 51,77.3688983,28.583972,"North Indian, Chinese",500,No,No,No,0.0,0,"['Dal Makhani', 'Butter Chicken', 'Naan', 'Orange Chicken', 'Noodles']"
18322688,Ghar Ka Khana,Noida,"House 1, Near VDS Market, Hoshiyarpur, Sector 51, Noida",Sector 51,77.3722342,28.58601,North Indian,150,No,No,No,0.0,1,"['Butter Chicken', 'Kulfi', 'Samosa', 'Dal Makhani', 'Chaat']"
18383521,Ghar Ka Swad,Noida,"Shop 23, Basement VDS Market, Sector 51, Noida",Sector 51,77.3722935,28.5862117,"North Indian, Chinese",400,No,No,No,0.0,2,"['Palak Paneer', 'Paneer Tikka', 'Naan', 'Dumplings', 'Manchurian']"
18337906,Kake Da Dhaba,Noida,"1, Near VDS Market, Hoshiyarpur, Sector 51, Noida",Sector 51,0.0,0.0,"Awadhi, North Indian",300,No,No,No,0.0,2,"['Awadhi Pulao', 'Kakori Kebab', 'Shahi Tukda', 'Tandoori Chicken', 'Pav Bhaji']"
18351422,Knight Kitchens,Noida,Sector 51 Noida,Sector 51,77.3669408,28.5784302,"North Indian, Fast Food, Chinese",450,No,No,No,0.0,1,"['Aloo Paratha', 'Samosa', 'Fish and Chips', 'Fries', 'Mapo Tofu']"
18353796,Lucknow Heritage,Noida,"Shop 2, V.D.S Market, F Block, Sector 51, Noida",Sector 51,77.37,28.58,Lucknowi,400,No,No,No,0.0,0,"['Keema', 'Gulab Jamun', 'Awadhi Pulao', 'Chaat', 'Dum Biryani']"
18495875,Momos Box,Noida,"Sector 51, Noida",Sector 51,77.37454668,28.58168431,"Tibetan, Street Food",100,No,No,No,0.0,1,"['Lakhma', 'Droma', 'Yak Butter Tea', 'Arepa', 'Kathi Roll']"
18480321,Raging Bull - The Spicy Punch,Noida,"Sector 51, Noida",Sector 51,0.0,0.0,"Mexican, Italian",500,No,No,No,0.0,0,"['Guacamole', 'Chilaquiles', 'Ceviche', 'Lasagna', 'Focaccia']"
18332475,Second Home,Noida,"1st Floor, C-3, Sector 51, Noida",Sector 51,77.3658648,28.5796721,"Chinese, North Indian",800,Yes,No,No,0.0,3,"['Chow Mein', 'Orange Chicken', 'Dim Sum', 'Butter Chicken', 'Rogan Josh']"
18439522,The Big Buddha Grill,Noida,"4th Floor, Hoshiarpur Market, Sector 51, Noida",Sector 51,77.366121,28.581868,"Cafe, Mexican",550,No,Yes,No,0.0,2,"['Cortado', 'CafÃ© au Lait', 'Doppio', 'Burritos', 'Enchiladas']"
18481291,Whatslife.in,Noida,"Shop 23, VDS Market, Sector 51, Noida",Sector 51,77.3614962,28.573306,"North Indian, Chinese",500,No,Yes,No,0.0,0,"['Samosa', 'Chicken Tikka Masala', 'Kulfi', 'Peking Duck', 'Sesame Chicken']"
1498,Slice of Italy,Noida,"7/8/9, VDS Market, Sector 51, Noida",Sector 51,77.3720794,28.585893,"Italian, Pizza, Bakery",700,No,Yes,No,2.3,230,"['Carbonara', 'Lasagna', 'Buffalo Chicken', 'Tandoori Chicken', 'Muffin']"
18258491,Bebbe Da Degh,Noida,"Shop 2, Sharma Market, Near Indian Overseas Bank, Sector 52, Noida",Sector 52,77.3625455,28.5867115,North Indian,800,No,No,No,3.2,65,"['Chole Bhature', 'Pani Puri', 'Biryani', 'Rajma', 'Chicken Tikka Masala']"
304484,Chauhan Hotel,Noida,"Main Road, Opposite Sector 51, Sector 52, Noida",Sector 52,77.367691,28.5833075,North Indian,150,No,No,No,2.9,11,"['Palak Paneer', 'Biryani', 'Dal Makhani', 'Paneer Tikka', 'Rogan Josh']"
18477658,52 Food Express,Noida,"B Block Market, Sector 52, Noida",Sector 52,77.3681073,28.5864134,"North Indian, Chinese",300,No,No,No,0.0,2,"['Pav Bhaji', 'Pani Puri', 'Rajma', 'Hot and Sour Soup', 'Dumplings']"
18368602,Delicious Treasure,Noida,"E-143 E Block Sector 52, Noida",Sector 52,77.3655244,28.5879739,North Indian,300,No,No,No,0.0,2,"['Palak Paneer', 'Pani Puri', 'Chole Bhature', 'Kulfi', 'Gulab Jamun']"
18435807,Shiv Murti Hotel,Noida,"Mukhiya Market, Main Road, Opposite Sector 51, Sector 52, Noida",Sector 52,77.3675487,28.5832178,North Indian,200,No,No,No,0.0,0,"['Dal Makhani', 'Chaat', 'Pav Bhaji', 'Paneer Tikka', 'Rajma']"
18287399,Kaka Ji Restaurant,Noida,"Sector 53, Noida,",Sector 53,77.3607512,28.5906666,"North Indian, Mughlai",800,No,Yes,No,2.9,6,"['Dal Makhani', 'Naan', 'Kadai Paneer', 'Pasanda', 'Jalebi']"
309873,Lazzez's,Noida,"K-1-4, Kanchanjunga Market, Sector 53, Noida",Sector 53,77.3625937,28.5953748,"North Indian, Mughlai, Chinese, Raw Meats",600,No,No,No,2.9,25,"['Rajma', 'Butter Chicken', 'Pav Bhaji', 'Shahi Paneer', 'Jalebi']"
310170,Mithaas Sweets,Noida,"Ground Floor, Ashirwad Complex, Sector 53, Noida",Sector 53,77.362305,28.5955626,"North Indian, Chinese, South Indian, Mithai",650,No,Yes,No,3.1,39,"['Rajma', 'Naan', 'Chicken Tikka Masala', 'Spring Rolls', 'Chow Mein']"
8497,Mithaas,Noida,"G-20, Ground Floor, Ashirwad Complex, Sector 53, Noida",Sector 53,77.3630838,28.5863139,"North Indian, Chinese, South Indian, Mithai",650,No,Yes,No,3.2,193,"['Chaat', 'Samosa', 'Rogan Josh', 'Szechwan Cuisine', 'Mapo Tofu']"
